59698830,1830158,0,"<p>reverse iterator is quite hard to use. So just used general iterator. 'r' It start from last element. When find something to erase. erase it and return next iterator. eg when delete 3rd element it will pointing current 4th element. and new 3rd. So it should be decreased 1 to move left</p>

<pre><code>void remchar(string&amp; s,char c)
{      
    auto r = s.end() - 1;
    while (r &gt;= s.begin() &amp;&amp; *r == c)
    {
        r = s.erase(r);
        r -= 1;
    }
}
</code></pre>
",0,1461744,210,37,3
68557896,4225087,0,"<p>I realize it's this question is probably too old to add another answer but to expand on Moo-Juice's answer, I've come up with a pretty neat and simple solution:</p>
<pre><code>/// Utility for functions get, set &amp; ptr.
template&lt;typename TVal&gt;
using GetFn = std::function&lt;const TVal&amp; (void)&gt;;

template&lt;typename TVal&gt;
using SetFn = std::function&lt;void(const TVal&amp;)&gt;;

template&lt;typename TVal&gt;
using PtrFn = std::function&lt;TVal* (void)&gt;;

/// The property class and each specialization utility.
template&lt;typename TVal, bool Delegate, bool ReadOnly&gt;
class Property;

template&lt;typename TVal&gt;
using PropertyGetSet = Property&lt;TVal, false, false&gt;;

template&lt;typename TVal&gt;
using PropertyDelGetSet = Property&lt;TVal, true, false&gt;;

template&lt;typename TVal&gt;
using PropertyGet = Property&lt;TVal, false, true&gt;;

template&lt;typename TVal&gt;
using PropertyDelGet = Property&lt;TVal, true, true&gt;;

/// &lt;summary&gt;
/// Property get-set.
/// &lt;/summary&gt;
/// &lt;typeparam name=&quot;TVal&quot;&gt;Value type.&lt;/typeparam&gt;
template&lt;typename TVal&gt;
class Property&lt;TVal, false, false&gt;
{
public:
    typedef TVal Value;

    Property(const TVal&amp; val)
        : m_value(val)
    {}

    inline const TVal&amp; Get() const { return m_value; }
    inline void Set(const TVal&amp; val) { m_value = val; }
    inline TVal* Ptr() { return &amp;m_value; }

private:
    TVal m_value;
};

/// &lt;summary&gt;
/// Property delegate get-set.
/// &lt;/summary&gt;
/// &lt;typeparam name=&quot;TVal&quot;&gt;Value type.&lt;/typeparam&gt;
template&lt;typename TVal&gt;
class Property&lt;TVal, true, false&gt;
{
public:
    typedef TVal Value;

    Property(GetFn&lt;TVal&gt; getFn, SetFn&lt;TVal&gt; setFn, PtrFn&lt;TVal&gt; ptrFn)
        : m_getFn(getFn)
        , m_setFn(setFn)
        , m_ptrFn(ptrFn)
    {}

    inline const TVal&amp; Get() const { return m_getFn(); }
    inline void Set(const TVal&amp; val) { m_setFn(val); }
    inline TVal* Ptr() { return m_ptrFn(); }

private:
    GetFn&lt;TVal&gt; m_getFn;
    SetFn&lt;TVal&gt; m_setFn;
    PtrFn&lt;TVal&gt; m_ptrFn;
};

/// &lt;summary&gt;
/// Property get.
/// &lt;/summary&gt;
/// &lt;typeparam name=&quot;TVal&quot;&gt;Value type.&lt;/typeparam&gt;
template&lt;typename TVal&gt;
class Property&lt;TVal, false, true&gt;
{
public:
    typedef TVal Value;

    Property(const TVal&amp; val)
        : m_value(val)
    {}

    inline const TVal&amp; Get() const { return m_value; }
    inline TVal* Ptr() { return &amp;m_value; }

private:
    TVal m_value;
};

/// &lt;summary&gt;
/// Property delegate get.
/// &lt;/summary&gt;
/// &lt;typeparam name=&quot;TVal&quot;&gt;Value type.&lt;/typeparam&gt;
template&lt;typename TVal&gt;
class Property&lt;TVal, true, true&gt;
{
public:
    typedef TVal Value;

    Property(GetFn&lt;TVal&gt; getFn, PtrFn&lt;TVal&gt; ptrFn)
        : m_getFn(getFn)
        , m_ptrFn(ptrFn)
    {}

    inline const TVal&amp; Get() const { return m_getFn(); }
    inline TVal* Ptr() { return m_ptrFn(); }

private:
    GetFn&lt;TVal&gt; m_getFn;
    PtrFn&lt;TVal&gt; m_ptrFn;
};
</code></pre>
<p>And then to use it:</p>
<pre><code>PropertyGetSet&lt;std::string&gt; strGetSet = PropertyGetSet&lt;std::string&gt;(&quot;GetSet&quot;);

std::string m_strGetSet = &quot;DelGetSet&quot;;
PropertyDelGetSet&lt;std::string&gt; strDelGetSet =
    PropertyDelGetSet&lt;std::string&gt;(
        [&amp;]() -&gt; const std::string&amp; { return m_strGetSet; },
        [&amp;](const std::string&amp; val) { m_strGetSet = val; },
        [&amp;]() { return &amp;m_strGetSet; /* throw? */ });

// The get (read-only) version is the same but without the set function
</code></pre>
<p>Some caveats:</p>
<ul>
<li><p>The get function returns a const&amp; so you are not able to use it for changing the value, this is by design as it would allow people to use the reference to set the value instead of the explicit Set which gives the advantage of knowing when the value is set.</p>
</li>
<li><p>There is no syntactic sugar for the get-set-ptr functions, personally, I didn't like using operators cause it made the underlying system more obtuse, so using explicit functions lets the user know that it's a property and not something else. But if you may, you could sprinkle some operator overloads.</p>
</li>
<li><p>All specializations have a Ptr function which will be the pointer of the data. However, when using the delegate version, you can choose to throw so anyone trying to use it will have to work around it. The reason it's there is that in the worst-case scenario you may try to use the pointer for a very particular situation, I would highly advise not to use this tho, so feel free to remove it or make an extra specialization for it.</p>
</li>
<li><p>Lastly, it's a bit verbose, you could wrap the usage in a macro to make the syntax a bit shorter, but personally, I like it the way it is as it's more explicit that way.</p>
</li>
</ul>
<p><strong>EDIT:</strong>
You may run into the same issue I had with this design, have a look at the following link for the issue and the solution I've come up with: <a href=""https://stackoverflow.com/a/68563492/3339838"">https://stackoverflow.com/a/68563492/3339838</a></p>
",0,3339838,341,23,2
69413177,9123022,0,"<p>You can call new operator with preallocated memory and give pointer to local variable which is on stack so it will be living on stack allocated area:</p>
<pre><code> void myfunc() {
    char stackMemoryForMyClass[sizeof(Type)];
    Type* t = new (stackMemoryForMyClass) Type;
    // destructor will not be called
 }
</code></pre>
",0,2187015,1909,110,10
65094435,3845353,0,"<p>As many already said, in this case, the value of <code>bool</code> will be <strong>undefined</strong>.</p>
<p>On top of that <code>bool</code> being <em>implementation dependant</em> you can hardly guess what might be the outcome knowing that on top of that the <code>bool</code> will take the value on the stack.</p>
<p>If we assume that we have 1 byte to store the  <code>bool</code> and that we have 0 for false and otherwise for true, you will have:</p>
<ul>
<li>probability of 254/255 of getting a true</li>
<li>probability of 1/255 of getting a false</li>
</ul>
<p>So with <strong>that specific implementation</strong>, even though you won't know for certain, you will <strong>probably</strong> get a true (of course it also depends on what was on that position in the stack).</p>
<p>But it's just conjecture at this point: the answer is <strong>undefined</strong> as said by everyone else.</p>
<p>You will have either <code>true</code>or <code> false</code>.</p>
",0,1949365,88,52,0
62998701,2781899,0,"<p>This does not answer the question but it might be good to know. You can know if it exists by erasing it.</p>
<pre><code>bool existed = cars.erase( name );
</code></pre>
",0,637142,31500,3205,11
62415153,3475152,0,"<p>I'm quite happy with this C plus C++ solution for a <code>for</code> loop incrementing an enum.</p>

<pre><code>for (Dwg_Version_Type v = R_INVALID; v &lt;= R_AFTER; v++)
</code></pre>

<p>=></p>

<pre><code>int vi;
for (Dwg_Version_Type v = R_INVALID; 
     v &lt;= R_AFTER; 
     vi = (int)v, vi++, v = (Dwg_Version_Type)vi)
</code></pre>

<p>The other solutions here are not C backcompat, and quite large.</p>
",0,414279,3820,147,39
68033506,3475152,2,"<p>Very Simple:</p>
<p>nextAvail = (StackID)(nextAvail + 1);</p>
",1,3159398,21,2,0
67940853,2247188,0,"<p>no reputation here yet so I'm not allowed to reply to @t0mm13b 's answer, but wanted to point out that there's a problem with the code:</p>
<pre><code>int countbits(char ch){
    int n = 0;
    if (ch){
        do n++;
        while (0 != (ch = ch&amp;(ch-1)));
    }
    return n;
}
</code></pre>
<p>The above won't count the number of bits in a character, it will count the number of set bits (1 bits).</p>
<p>For example, the following call will return 4:</p>
<pre><code>char c = 'U';
countbits(c);
</code></pre>
<p>The code:</p>
<pre><code>ch = ch &amp; (ch - 1)
</code></pre>
<p>Is a trick to strip off the right most (least significant) bit that's set to 1. So, it glosses over any bits set to 0 and doesn't count them.</p>
",0,2565510,26,1,0
70587093,2894957,0,"<p>My use-case:</p>
<ul>
<li>I had multiple header files <code>a.hpp</code>, <code>b.hpp</code>, and, <code>c.hpp</code> which contained some utility methods.</li>
<li>I had a file <code>util.hpp</code> which acted as an aggregator for the above files.</li>
</ul>
<p>In my case, the <code>extern</code> did not work but <code>static</code> worked.</p>
<p>I had to use:</p>
<ul>
<li><code>header guards</code> to avoid errors in Visual Studio code.</li>
<li><code>static</code> with functions to avoid compile-time errors.</li>
</ul>
<p>Check out this <a href=""https://chunminchang.github.io/blog/post/how-to-avoid-duplicate-symbols-when-compiling"" rel=""nofollow noreferrer"">article</a> too.</p>
",0,1206052,6416,1603,7
65415583,14379328,0,"<pre class=""lang-c prettyprint-override""><code>const char* mychar_readonly() {
    // each time it returns the same pointer to char array in Read-Only memory
    return &quot;Hello Read-Only&quot;;
}

int main() {
    const char* s1 = mychar_readonly();
    const char* s2 = mychar_readonly();
    // it will print the same addresses
    // e.g s1: 0x100000f87, s2: 0x100000f87
    printf(&quot;s1: %p, s2: %p\n&quot;, s1, s2);
    return 0;
}
</code></pre>
",0,895676,1973,8,0
62789235,7005713,2,"<p>For simple test project, <code>g++</code> or <code>make</code> standalone are good options as already answered:</p>
<pre><code>g++ -o hi hi.cpp
</code></pre>
<p>or</p>
<pre><code>make hi
</code></pre>
<hr />
<p>For real projects, however, the usage of a project manager is required. At the time I write this answer, the most used and open-source is <code>cmake</code> (an alternative could be QT qmake ).</p>
<p><strong>Following is a simple CMake example:</strong></p>
<p>Make sure you installed <code>cmake</code> on your linux distribution <code>apt-get install cmake</code> or <code>yum install cmake</code>.</p>
<p>Create a file <code>CMakeLists.txt</code> (the name is important) together with your source <code>hi.cpp</code></p>
<pre><code>project(&quot;hi&quot;)

add_executable( hi hi.cpp )
</code></pre>
<p>Then compile and run as:</p>
<pre><code>cmake .
make
./hi
</code></pre>
<p>This allows the project to <strong>scale</strong> easily with libraries, sources, and much more. It also <strong>makes most IDEs to understand the project</strong> properly (Most IDEs accept CMake natively, like kdevelop, qtCreator, etc..)</p>
<p><a href=""https://i.stack.imgur.com/vMVeF.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/vMVeF.png"" alt=""Example of CMake integration with Qt-Creator"" /></a></p>
<p>You could also generate Visual-Studio or XCode projects from CMake, in case you decide to port the software to other platforms in the future.</p>
<pre><code>cmake -G Xcode . #will generate `hi.xcodeproj` you can load on macOS
</code></pre>
",0,903651,12798,996,180
60204907,7601533,0,"<blockquote>
  <p>I'm interested in writing a tool for teaching purposes that evaluates C++ expressions and prints their types. Essentially, my thinking is that my students could type in any expression, and the program would echo back the type of the expression. Is there an existing tool that already does this? </p>
</blockquote>

<p>These days, there sort of is such a tool - online. It only does what you want as an unintended by product though. I'm talking about Matt Godbolt's <a href=""https://godbolt.org/"" rel=""nofollow noreferrer"">Compiler Explorer</a>.</p>

<p>Your ""program"" will look like this:</p>

<pre><code>#define EXPRESSION 123

template &lt;typename T&gt; class the_type_of_EXPRESSION_IS_ { };
using bar = typename the_type_of_EXPRESSION_IS_&lt;decltype(EXPRESSION)&gt;::_;
</code></pre>

<p>Now, if you replace <code>123</code> with a C++ expression, you'll <a href=""https://godbolt.org/z/SyQocg"" rel=""nofollow noreferrer"">get</a>, in the compiler error messages section, the following:</p>

<pre><code>&lt;source&gt;:4:72: error: '_' in 'class the_type_of_EXPRESSION_is_&lt;int&gt;' does not name a type

    4 | using bar = typename the_type_of_EXPRESSION_IS_&lt;decltype(EXPRESSION)&gt;::_;

      |                                                                        ^

Compiler returned: 1
</code></pre>

<p>The first line has your desired type, within the angle brackets.</p>
",0,1593077,100017,4396,389
66077028,2682725,2,"<p>I know I'm ten years late, but what do you think about a bitset solution ?</p>
<pre class=""lang-cpp prettyprint-override""><code>class i24
{
    std::bitset&lt;24&gt; m_value;

public:
    constexpr i24(int value) noexcept: m_value {static_cast&lt;unsigned long long&gt;(value)} {}

    operator int() const
    {
        constexpr std::uint32_t negative_mask = (0xff &lt;&lt; 24);
        return (m_value[23] ? negative_mask : 0) | m_value.to_ulong();
    }
};
</code></pre>
",0,5890806,128,220,2
71003224,5655142,0,"<p>Something that can be done is read text input and then try to convert that to a number:</p>
<pre><code>try 
{
    std::string str;
    std::getline(std::cin, str)
    age = std::stoi(str)
}
catch(...)
{
    // ...
}
</code></pre>
<p>Then you can handle the errors by catching the exceptions.</p>
<p><a href=""https://en.cppreference.com/w/cpp/string/basic_string/stol"" rel=""nofollow noreferrer"">https://en.cppreference.com/w/cpp/string/basic_string/stol</a></p>
",0,2504757,4893,316,91
67662535,3173462,1,"<p>This causes undefined behavior because you read from <code>i</code> before its lifetime starts.</p>
<p>Firstly:</p>
<blockquote>
<h3><a href=""http://eel.is/c++draft/basic.life#1.2"" rel=""nofollow noreferrer""><code>[basic.life]/1.2</code></a></h3>
<p>... The lifetime of an object ... begins when:</p>
<p>�?its initialization (if any) is complete</p>
</blockquote>
<p>The initialization of <code>i</code> is not complete when you read from <code>i</code>, because you need to know the value to finish the initialization.</p>
<p>Next:</p>
<blockquote>
<h3><a href=""http://eel.is/c++draft/basic.life#7.1"" rel=""nofollow noreferrer""><code>[basic.life]/7.1</code></a></h3>
<p>... before the lifetime of an object has started but after the storage which the object will occupy has been allocated ... any glvalue that refers to the original object may be used but only in limited ways. ... The program has undefined behavior if:</p>
<p>�?the glvalue is used to access the object</p>
</blockquote>
<p>Reading from <code>i</code> does &quot;access the object&quot;, hence UB.</p>
",0,2752075,60317,8976,4865
64851639,6935406,1,"<p>As of the adoption of the C++17 standard there exists a <code>&lt;filesystem&gt;</code> header included in the language that does exactly this. See your compiler's documentation to determine if it's supported.</p>
",0,421178,9301,894,76
60650693,10230545,5,"<p>Yes we can.</p>

<pre><code>points.push_back(vector&lt;int&gt;{1, 2, 3, ....});

</code></pre>

<p>I'm initialising the vector like array and not giving it a name. Pretty simple for single or multiple elements.</p>
",0,1096194,6059,383,37
63071424,4781852,1,"<p>This is sample program to validate input datetime and parse</p>
<pre><code>#include &lt;iostream&gt;
#include &lt;comutil.h&gt;
#include &lt;iomanip&gt;

bool ValidateAndParseDateTime(const std::wstring &amp; strInputDate, std::tm &amp; date)
{
    bool bSuccess = false;
    if (!strInputDate.empty())
    {
        _variant_t varIn = strInputDate.c_str();
        if (SUCCEEDED(VariantChangeTypeEx(&amp;varIn, &amp;varIn, GetThreadLocale(), 0, VT_DATE)))
        {
            std::get_time(&amp;date, strInputDate.c_str());
            bSuccess = true;
        }
    }
}

int main()
{
    std::tm date;
    std::wstring strInputDate = L&quot;7/20/2020 1:29:37 PM&quot;;
    if (!ValidateAndParseDateTime(strInputDate, date))
    {
        //Invalid date and time
    }

    return 0;
}
</code></pre>
",0,1614497,21,3,0
63626980,3949471,0,"<p>Since C++20, the answer (for initialized variables) is no.</p>
<p>As proposal <a href=""http://www.open-std.org/jtc1/sc22/wg21/docs/papers/2018/p0907r4.html"" rel=""nofollow noreferrer"">P0907</a> explains, signed integers previously allowed various value representations, including &quot;the existence of an extraordinary value which traps, extra padding bits, [and] integral negative zero.&quot; (Hence Potatoswatter's answer that, in theory, NaN values for ints were possible.) In practice, though, every machine running C++ uses a &quot;normal&quot; two's complement representation for signed integers.</p>
<p>Supporting that proposal, the C++ standards committee decided to standardize two's complement and to disallow extraordinary values. Now, the value representation of signed integers is fixed, and while integers can also have padding bits, the standard stops them from doing anything unusual: (<a href=""http://eel.is/c++draft/basic.fundamental"" rel=""nofollow noreferrer"">basic.fundamental</a>)</p>
<blockquote>
<p>Each set of values for any padding bits (<a href=""http://eel.is/c++draft/basic.types"" rel=""nofollow noreferrer"">[basic.types]</a>) in the object representation are alternative representations of the value specified by the value representation.
[Note: Padding bits have unspecified value, but cannot cause traps.
In contrast, see ISO C 6.2.6.2.
�?end note]</p>
</blockquote>
<p>Therefore, ints have no extraordinary values that could produce NaN-like behavior.</p>
",0,431033,1387,180,21
60695532,3084005,0,"<p>What happens is implied by the meaning of the code you wrote. That meaning is defined by the C++ standard.</p>

<p>The standard guarantees that by the time <code>main()</code> starts running, all global objects are available for use, i.e. they have been constructed. Thus, if an object's construction has side effects observable from ""outside"" the program - like I/O - those side effect must happen before <code>main()</code> gets called.</p>

<p>C++ guarantees more, though. All objects that are in scope must be available, i.e. constructed. No matter what the scope is. Since global variables are in scope of <code>main()</code>, they must be constructed before <code>main()</code> is called. But this applies to all other scopes.</p>

<p>You can <a href=""https://onlinegdb.com/Sk8ObJ3rI"" rel=""nofollow noreferrer"">try running the code below interactively in a debugger online</a> and see exactly what happens.</p>

<pre><code>#include &lt;iostream&gt;

struct Hello {
  static int counter;
  int this_counter = counter++;
  Hello() { std::cout &lt;&lt; ""Hello "" &lt;&lt; this_counter &lt;&lt; std::endl; }
  ~Hello() { std::cout &lt;&lt; ""Goodbye "" &lt;&lt; this_counter &lt;&lt; std::endl; }
  static void say_hello() {
    int this_counter = counter++;
    std::cout &lt;&lt; ""Hello and goodbye "" &lt;&lt; this_counter &lt;&lt; std::endl;
  }
};

int Hello::counter = 1;

const Hello hello1;

void hello4() { // scope 4
  Hello hello4;
  // scope 4+ - hello4 is in that scope
}

int main()
{ // entering scope 2
  Hello hello2;
  // scope 2+ - hello2 is in that scope
  Hello::say_hello(); // hello3
  hello4();
}
</code></pre>
",0,1329652,92179,7790,847
